831,680
824,1048
826,1464
821,1868
826,2288
821,8352
824,18752
840,30192
831,41632
818,53072
827,64516
841,75952
829,87392
824,98832
828,110272
841,122752
821,135232
826,147712
823,160192
844,172672
827,185152
820,197632
827,210112
838,222592
821,235072
829,247552
826,260032
834,272512
823,284992
821,297472
828,309952
837,322432
826,334912
823,347392
822,359872
835,372352
830,384832
820,397312
827,409792
835,422272
825,434752
827,447232
821,459712
835,472192
828,484672
824,497152
826,509632
825,522112
828,534592
830,547072
822,559552
824,572032
832,584512
823,596992
823,609472
825,621952
830,634432
825,646912
826,659392
823,671872
827,684352
822,696832
837,709312
829,721792
822,734272
834,746752
830,759232
823,771712
827,784192
836,796672
837,809152
825,821632
822,834112
844,846592
832,859072
823,871552
824,884032
825,896512
834,908992
825,921472
822,933952
824,946432
829,958912
826,971392
824,983872
823,996352
830,1008832
829,1022352
833,1035872
827,1049392
821,1062912
823,1076432
836,1089952
834,1103472
820,1116992
827,1130516
824,1144032
825,1157552
827,1171072
845,1184592
829,1198112
824,1211632
827,1225152
822,1238672
826,1252192
828,1265712
841,1279232
823,1292752
825,1306272
826,1319792
832,1333312
832,1346832
825,1360352
823,1373872
824,1387392
829,1400912
824,1414432
839,1427952
822,1441472
820,1454992
828,1468512
835,1482032
821,1495552
829,1509072
827,1522592
819,1536112
825,1549632
830,1563152
832,1576672
831,1590192
825,1603712
824,1617232
826,1630752
828,1644272
825,1657792
837,1671312
826,1684832
820,1698352
825,1711872
835,1725392
824,1738912
825,1752432
826,1765952
821,1779472
823,1792992
834,1806512
831,1820032
826,1833552
825,1847072
825,1860592
826,1874112
825,1887632
826,1901152
832,1914672
827,1928192
824,1941712
826,1955232
831,1968752
826,1982272
821,1995792
827,2009312
824,2022832
828,2036352
843,2049872
829,2063392
822,2076912
823,2090432
826,2103952
828,2117472
829,2130992
839,2144512
821,2158032
824,2171552
827,2185072
834,2198592
826,2212112
828,2225632
826,2239152
821,2252672
828,2266192
826,2279712
840,2293232
831,2306752
821,2320272
824,2333792
825,2347312
829,2360832
823,2374352
839,2387872
823,2401392
823,2414912
827,2428432
